#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
22,"Holmes, Jesika  22 Holmes, Jesika",2,2.0,66,33.0,12,28,0.429,3,8,0.375,1,2,0.5,28,14.0,7,4,11,5.5,7,1,6,9,0,View Bio
23,"Edwards, Kristal  23 Edwards, Kristal",24,24.0,839,35.0,106,332,0.319,33,132,0.25,82,110,0.745,327,13.6,21,103,124,5.2,51,47,103,67,13,View Bio
23,"Edwards, Kristal  23 Edwards, Kristal",2,2.0,56,28.0,10,23,0.435,3,8,0.375,1,1,1.0,24,12.0,2,4,6,3.0,6,2,8,7,1,View Bio
03,"May, Aziza  03 May, Aziza",25,22.0,813,32.5,98,300,0.327,33,116,0.284,47,62,0.758,276,11.0,28,46,74,3.0,74,96,83,24,3,View Bio
03,"May, Aziza  03 May, Aziza",2,2.0,62,31.0,7,26,0.269,3,14,0.214,0,2,0.0,17,8.5,5,6,11,5.5,5,10,7,0,1,View Bio
34,"Bent, Kaydine  34 Bent, Kaydine",27,25.0,781,28.9,88,208,0.423,0,0,0.0,46,65,0.708,222,8.2,78,114,192,7.1,80,15,67,27,13,View Bio
22,"Holmes, Jesika  22 Holmes, Jesika",24,24.0,746,31.1,62,202,0.307,3,18,0.167,26,45,0.578,153,6.4,64,107,171,7.1,79,24,47,61,17,View Bio
05,"Smith, Antonia  05 Smith, Antonia",25,17.0,528,21.1,53,154,0.344,18,50,0.36,19,29,0.655,143,5.7,17,33,50,2.0,47,21,51,19,2,View Bio
34,"Bent, Kaydine  34 Bent, Kaydine",2,2.0,68,34.0,2,10,0.2,0,0,0.0,4,7,0.571,8,4.0,6,8,14,7.0,3,1,5,3,1,View Bio
32,"Brown, Emily  32 Brown, Emily",2,0.0,21,10.5,3,6,0.5,1,1,1.0,0,0,0.0,7,3.5,1,1,2,1.0,0,0,0,2,1,View Bio
50,"Whitfield, Bridget  50 Whitfield, Bridget",2,0.0,30,15.0,2,10,0.2,2,9,0.222,1,2,0.5,7,3.5,1,1,2,1.0,4,0,0,1,0,View Bio
24,"Young, Khadijah  24 Young, Khadijah",23,5.0,293,12.7,24,96,0.25,15,73,0.205,16,26,0.615,79,3.4,3,17,20,0.9,20,18,26,9,0,View Bio
50,"Whitfield, Bridget  50 Whitfield, Bridget",21,5.0,252,12.0,19,59,0.322,17,40,0.425,7,10,0.7,62,3.0,6,18,24,1.1,22,5,24,5,1,View Bio
05,"Smith, Antonia  05 Smith, Antonia",2,1.0,47,23.5,3,10,0.3,0,3,0.0,0,0,0.0,6,3.0,1,3,4,2.0,4,1,3,1,0,View Bio
13,"Hagberg, Lovisa  13 Hagberg, Lovisa",24,5.0,320,13.3,17,54,0.315,9,19,0.474,15,18,0.833,58,2.4,30,32,62,2.6,25,1,12,12,6,View Bio
14,"Mostafa, Hala  14 Mostafa, Hala",26,3.0,305,11.7,23,80,0.288,1,13,0.077,8,16,0.5,55,2.1,12,47,59,2.3,19,7,22,5,27,View Bio
