Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
15,Cur'Tiera Haywood,30,30.0,842,28.1,94,236,0.398,31,91,0.341,81,106,0.764,300,10.0,53,103,156,5.2,57,37,68,24,16
21,Jackie Grisdale,30,30.0,998,33.3,109,272,0.401,44,149,0.295,36,43,0.837,298,9.9,21,49,70,2.3,48,38,30,24,7
30,Mikala Morris,28,27.0,676,24.1,117,256,0.457,1,5,0.2,37,52,0.712,272,9.7,36,149,185,6.6,52,53,72,21,40
10,Mary Baskerville,28,3.0,457,16.3,103,145,0.71,0,0,0.0,37,60,0.617,243,8.7,53,128,181,6.5,80,36,66,36,40
24,Rose Caverly,30,30.0,945,31.5,73,237,0.308,25,92,0.272,67,94,0.713,238,7.9,22,93,115,3.8,62,130,69,38,8
22,Mackenzie DeWees,12,10.0,277,23.1,18,55,0.327,1,9,0.111,29,46,0.63,66,5.5,23,27,50,4.2,11,13,16,16,1
12,Ella O'Donnell,30,15.0,599,20.0,57,151,0.377,12,34,0.353,12,32,0.375,138,4.6,36,85,121,4.0,52,32,66,25,6
04,Grace LaBarge,28,0.0,357,12.8,36,96,0.375,20,54,0.37,33,40,0.825,125,4.5,20,38,58,2.1,56,9,20,15,2
32,Reiven Douglas,17,5.0,161,9.5,14,41,0.341,4,22,0.182,5,6,0.833,37,2.2,6,12,18,1.1,12,1,13,4,0
44,Makenzie Helms,30,0.0,425,14.2,21,68,0.309,5,15,0.333,13,22,0.591,60,2.0,3,35,38,1.3,39,49,42,24,7
40,Rose Caso,23,0.0,159,6.9,14,38,0.368,3,8,0.375,8,14,0.571,39,1.7,9,14,23,1.0,24,7,16,9,1
00,Tiera White,16,0.0,71,4.4,10,18,0.556,0,0,0.0,4,7,0.571,24,1.5,8,13,21,1.3,10,3,13,3,3
14,Jillian Casey,12,0.0,58,4.8,2,14,0.143,1,13,0.077,0,0,0.0,5,0.4,1,4,5,0.4,1,1,1,0,1
